OTU,MCA1,MCA2,MCA3,MCA4,MCA5,MCG1,MCG2,MCG3,MCG4,MCG5,sum,taxonomy
OTU17281,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__unidentified
OTU17282,3,0,0,0,0,0,0,4,64,3,74,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis; s__Coprinopsis_stercorea_SH219028.07FU
OTU17283,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella; s__Psathyrella_sphaerocystis_SH000797.07FU
OTU17284,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__Coprinellus_radicellus_SH220379.07FU
OTU17285,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU17286,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora; s__Trechispora_stevensonii_SH213080.07FU
OTU17287,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU17288,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Mycena
OTU17289,0,0,0,0,0,0,188,0,0,5,193,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified
OTU5518,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19684,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__unidentified; s__Sebacinaceae_sp_SH022370.07FU
OTU5514,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU5515,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified
OTU5516,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU5517,10,0,0,0,0,25,0,0,0,0,35,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Olpidiales; f__unidentified; g__unidentified; s__Olpidiales_sp_SH216705.07FU
OTU5510,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU5511,0,0,20,0,0,0,9,0,0,0,29,k__Fungi
OTU5512,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU5513,3,0,0,0,21,0,0,0,0,0,24,k__Fungi
OTU1208,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1209,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1204,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1205,0,0,0,0,0,0,0,17,0,0,17,k__Fungi
OTU1206,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1207,0,0,0,0,0,0,0,0,0,0,0,k__Protista; p__Cercozoa; c__unidentified; o__unidentified; f__unidentified; g__unidentified
OTU1200,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1201,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1202,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1203,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31187,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31186,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH025653.07FU
OTU31185,0,0,0,0,0,0,0,0,178,12,190,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Geomyces; s__Geomyces_sp_SH010352.07FU
OTU31184,110,137,51,28,102,2,0,0,24,0,454,k__Fungi; p__Ascomycota
OTU31183,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31182,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31181,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_SH201681.07FU
OTU31180,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes
OTU31189,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes
OTU31188,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified
OTU10108,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH484699.07FU
OTU10109,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10102,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10103,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Sclerodermataceae; g__Scleroderma; s__Scleroderma_areolatum_SH182459.07FU
OTU10100,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10101,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU10106,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10107,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified
OTU10104,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU10105,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp_SH007215.07FU
OTU34009,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified
OTU34008,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp_SH025552.07FU
OTU34005,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU34004,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified
OTU34007,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Myxotrichaceae; g__Oidiodendron; s__Oidiodendron_griseum_SH216992.07FU
OTU34006,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp_SH181572.07FU
OTU34001,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU34000,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34003,0,0,0,0,0,0,0,0,1,0,1,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Paraphoma
OTU34002,0,0,0,0,0,10,16,0,28,0,54,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Cryptococcus; s__Cryptococcus_heimaeyensis_SH181631.07FU
OTU11859,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11858,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU11857,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stephanosporaceae; g__Cristinia
OTU11856,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11855,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces; s__Spizellomyces_dolichospermus_SH183868.07FU
OTU11854,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Basidiomycota_sp_SH470475.07FU
OTU11853,0,0,0,0,0,0,0,0,1,0,1,k__Fungi
OTU11852,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Chytridiomycota_sp_SH466107.07FU
OTU11851,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Incertae_sedis; g__Cryptococcus; s__Cryptococcus_sp_SH021957.07FU
OTU11850,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU7916,0,0,1,0,0,0,0,0,0,0,1,k__Fungi
OTU7917,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_sp_SH028770.07FU
OTU7914,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU7915,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU7912,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU7913,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU7910,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU7911,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU7918,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU7919,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19709,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
OTU19708,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19707,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19706,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU19705,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp_SH190267.07FU
OTU19704,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Mycoacia; s__Mycoacia_uda_SH192455.07FU
OTU19703,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Veronaea; s__Veronaea_botryosa_SH197645.07FU
OTU19702,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19701,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19700,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11279,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11278,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11273,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma
OTU11272,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Marchandiobasidium; s__Marchandiobasidium_sp_SH483061.07FU
OTU11271,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified
OTU11270,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces
OTU11277,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae; g__Destuntzia; s__Destuntzia_fusca_SH458848.07FU
OTU11276,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stephanosporaceae; g__unidentified; s__Stephanosporaceae_sp_SH215973.07FU
OTU11275,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU11274,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31239,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
OTU31238,2,0,0,0,0,6,14,28,10,5,65,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis
OTU31235,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31234,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31237,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__unidentified; s__Phaeosphaeriaceae_sp_SH208536.07FU
OTU31236,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified
OTU31231,0,0,0,0,0,0,0,5,0,0,5,k__Fungi
OTU31230,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__Podospora_austroamericana_SH192699.07FU
OTU31233,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31232,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU32768,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
OTU32769,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; g__Chaetosphaeria
OTU32766,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_SH195221.07FU
OTU32767,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_SH006000.07FU
OTU32764,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU32765,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified
OTU32762,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes
OTU32763,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU32760,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Hymenoscyphus; s__Hymenoscyphus_caudatus_SH198404.07FU
OTU32761,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3118,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3119,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU3112,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3113,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU3110,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp_SH465267.07FU
OTU3111,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU3116,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3117,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3114,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU3115,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14739,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU14738,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14731,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU14730,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14733,0,0,5,0,0,0,0,0,0,0,5,k__Fungi
OTU14732,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Microbotryomycetes
OTU14735,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14734,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14737,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__Agaricomycetes_sp_SH467304.07FU
OTU14736,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Crepidotus
OTU12779,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae
OTU12778,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus
OTU12777,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales
OTU12776,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12775,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU12774,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_mastoideum_SH175002.07FU
OTU12773,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12772,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella
OTU12771,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_sp_SH212922.07FU
OTU12770,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU655,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU654,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU657,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU656,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU651,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU650,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU653,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU652,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU659,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU658,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2249,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU2248,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU2241,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2240,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2243,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH472253.07FU
OTU2242,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU2245,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2244,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU2247,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2246,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25263,0,0,0,0,0,1,0,0,0,0,1,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Myriococcum; s__Myriococcum_thermophilum_SH204876.07FU
OTU25262,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25261,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25260,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25267,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae_sedis; g__Strelitziana
OTU25266,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
OTU25265,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU25264,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified
OTU25269,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes
OTU25268,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__unidentified; f__unidentified; g__unidentified; s__Orbiliomycetes_sp_SH192297.07FU
OTU2296,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12199,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU12198,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12193,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__Incertae_sedis; g__Coralloidiomyces; s__Coralloidiomyces_digitatus_SH461375.07FU
OTU12192,0,0,4,0,0,0,0,0,0,0,4,k__Fungi
OTU12191,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Octaviania; s__Octaviania_asterosperma_SH199353.07FU
OTU12190,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12197,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Pluteaceae; g__Volvariella
OTU12196,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium
OTU12195,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU12194,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU13820,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma
OTU13821,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU13822,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU13823,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella
OTU13824,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__unidentified; s__Entolomataceae_sp_SH479883.07FU
OTU13825,0,0,1,0,0,0,0,0,0,0,1,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_incanum_SH221239.07FU
OTU13826,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU13827,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU13828,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU13829,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__unidentified; g__unidentified; s__Sporidiobolales_sp_SH022903.07FU
OTU10847,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU2936,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10845,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10844,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Clavulinaceae; g__Clavulina
OTU2933,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10842,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Entylomatales; f__unidentified; g__unidentified; s__Entylomatales_sp_SH188092.07FU
OTU10841,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces; s__Spizellomyces_punctatus_SH202526.07FU
OTU10840,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU2939,12,0,0,0,0,0,0,0,0,0,12,k__Fungi
OTU10848,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20989,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20988,0,0,0,14,0,0,0,0,0,0,14,k__Fungi
OTU24608,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24609,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20981,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU20980,0,2,0,104,0,0,0,0,0,0,106,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
OTU20983,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20982,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24606,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24607,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified
OTU20987,3,5,3,4,6,1,15,3,8,1,49,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH214904.07FU
OTU24605,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23959,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23958,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Paecilomyces; s__Paecilomyces_sp_SH195501.07FU
OTU23957,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23956,37,16,9,3,79,0,0,0,0,7,151,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Slopeiomyces; s__Slopeiomyces_cylindrosporus_SH174124.07FU
OTU23955,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified
OTU23954,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23953,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU23952,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23951,0,0,0,0,0,0,0,0,9,0,9,k__Fungi
OTU23950,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; s__Capronia_sp_SH213271.07FU
OTU8474,20,0,0,0,0,0,0,0,0,0,20,k__Fungi
OTU8475,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp_SH007213.07FU
OTU8476,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8477,0,0,0,0,0,0,0,0,0,0,0,Unassignable
