OTU ID,MCA1,MCA2,MCA3,MCA4,MCA5,MCG1,MCG2,MCG3,MCG4,MCG5,sum,taxonomy
OTU10043,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
OTU10042,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales
OTU10041,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
OTU10040,0,27,0,188,1,3,0,49,90,6,364,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi
OTU4306,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
OTU4307,1,23,1,12,24,13,6,0,5,4,89,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
OTU4304,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
OTU4305,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
OTU4302,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
OTU4303,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
OTU4300,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
OTU4301,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Candidatus Rhabdochlamydia; s__
OTU4308,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
OTU4309,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU29319,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__GN02; c__3BR-5F; o__; f__; g__; s__
OTU29318,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__H39; f__; g__; s__
OTU29313,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__; s__
OTU29312,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
OTU29311,3,0,7,0,0,0,0,0,0,0,10,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
OTU29310,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__
OTU29317,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria
OTU29316,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU29315,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__MVP-21; c__; o__; f__; g__; s__
OTU29314,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__
OTU11310,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
OTU11311,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__
OTU11312,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
OTU11313,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
OTU11314,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU11315,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales
OTU11316,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
OTU11317,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__
OTU11318,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria
OTU11319,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Rhabdochlamydiaceae; g__Candidatus Rhabdochlamydia; s__
OTU12925,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU28333,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
OTU31392,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__SM1D11; f__; g__; s__
OTU31393,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi
OTU31390,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
OTU25859,1,9,0,25,4,1,5,0,9,0,54,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU31396,0,0,0,0,0,1,0,0,0,0,1,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__S0208; f__; g__; s__
OTU28330,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
OTU31394,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__OD1; c__; o__; f__; g__; s__
OTU31395,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU31398,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
OTU28331,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__FFCH10602; s__
OTU28338,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__
OTU28339,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__; s__
OTU18139,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU18138,3,0,11,0,0,0,0,0,0,0,14,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__
OTU18137,3,6,0,0,0,0,0,0,0,0,9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
OTU18136,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU18135,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU18134,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU18133,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
OTU18132,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU18131,0,0,0,0,0,0,0,0,0,1,1,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU18130,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU31978,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU31979,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi
OTU31976,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria
OTU31977,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
OTU31974,11,12,7,8,0,0,0,1,0,1,40,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
OTU31975,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU31972,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
OTU31973,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum; s__
OTU31970,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
OTU31971,2,0,0,0,0,2,0,11,0,2,17,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__
OTU5958,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
OTU14496,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
OTU5954,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__Nitrosococcus; s__
OTU5955,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU5956,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU5957,0,0,0,0,0,0,4,0,0,2,6,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__tuberum
OTU5950,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
OTU5951,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
OTU5952,0,0,0,0,0,0,0,1,0,15,16,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__EB1003; g__; s__
OTU5953,2,24,3,8,2,0,0,0,0,0,39,k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
OTU33534,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU33535,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Couchioplanes; s__
OTU33536,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__; g__; s__
OTU33537,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria
OTU33530,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria
OTU33531,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU33532,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
OTU33533,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
OTU33538,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__
OTU33539,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__
OTU19260,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU19261,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__; g__; s__
OTU19262,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU19263,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
OTU19264,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU19265,1,6,5,0,5,0,5,2,0,0,24,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU19266,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU19267,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU15567,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU15566,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU15565,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU15564,6,22,29,1,4,23,13,4,0,4,106,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU15563,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU15562,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU15561,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
OTU15560,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales
OTU12030,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU12031,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
OTU12032,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Procabacteriales; f__Procabacteriaceae; g__; s__
OTU12033,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__
OTU12034,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
OTU12035,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU12036,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
OTU12037,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU12038,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Pla3; o__; f__; g__; s__
OTU12039,4,1,0,2,0,0,0,0,0,0,7,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
OTU13925,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
OTU13924,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU13927,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacteraceae; g__; s__
OTU13926,0,0,0,0,0,0,0,6,0,0,6,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU13921,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU13920,1,0,0,0,0,0,0,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU13923,0,0,0,1,0,0,0,0,0,0,1,k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__; s__
OTU13922,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
OTU6216,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
OTU6217,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
OTU6214,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
OTU6215,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU13929,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU13928,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU6210,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
OTU6211,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU16207,0,0,0,0,4,0,0,0,2,0,6,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
OTU16206,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
OTU16205,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__AKAU3564; f__; g__; s__
OTU16204,0,1,2,1,0,0,0,0,0,0,4,k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
OTU16203,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__BRC1; c__PRR-11; o__; f__; g__; s__
OTU16202,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
OTU16201,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
OTU16200,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU16209,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__Ellin7246; f__; g__; s__
OTU16208,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
OTU27445,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__OD1; c__Mb-NB09; o__; f__; g__; s__
OTU17558,0,0,0,0,0,0,0,0,0,4,4,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU17559,1,0,0,0,0,0,0,1,4,0,6,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU17550,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU17551,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU17552,1,0,0,0,0,0,22,0,0,0,23,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__
OTU17553,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU17554,0,0,2,0,0,0,0,0,0,0,2,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
OTU17555,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__; s__
OTU17556,0,0,0,0,0,0,0,0,0,3,3,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
OTU17557,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
OTU13077,0,0,0,0,0,0,0,45,0,0,45,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
OTU13076,2,0,1,0,0,0,0,9,3,0,15,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]
OTU13075,0,0,0,0,0,0,0,6,0,10,16,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__
OTU13074,1,1,0,3,0,4,2,0,1,0,12,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
OTU13073,0,0,0,4,12,0,0,0,0,0,16,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU13072,0,0,0,1,0,0,0,0,0,0,1,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
OTU13071,3,0,2,8,0,0,0,8,2,15,38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus
OTU13070,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU13079,2,0,3,2,0,0,0,0,2,0,9,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU13078,0,0,0,0,2,0,0,0,1,0,3,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU8210,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
OTU8211,0,0,0,0,0,2,0,0,0,0,2,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU6676,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__
OTU7624,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
OTU7625,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
OTU7626,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
OTU7627,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
OTU7620,0,0,0,1,0,0,0,8,0,0,9,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU7621,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales
OTU7622,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix; s__
OTU7623,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
OTU8214,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU7628,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
OTU7629,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
